partition,feature,development_mean,test_mean,standardized_mean_difference,ks_statistic,wasserstein_distance,absolute_smd
test_temporal_seen_country,gbd_death_fraction__lag5,0.1114218018,0.1295994577,0.2915455071,0.1612474438,0.01817765592,0.2915455071
test_temporal_seen_country,sdi__mean10,0.5661854482,0.6197652656,0.2913523151,0.1281186094,0.05357981742,0.2913523151
test_temporal_seen_country,sdi__lag5,0.5636321776,0.617263774,0.2904796301,0.1305981595,0.0536315964,0.2904796301
test_temporal_seen_country,gbd_death_fraction__current,0.1201242095,0.1385901593,0.2903391297,0.1592535787,0.01846594978,0.2903391297
test_temporal_seen_country,gbd_death_fraction__mean5,0.1166381035,0.134945782,0.2900518109,0.1596625767,0.01830767851,0.2900518109
test_temporal_seen_country,gbd_death_fraction__lag3,0.1148948658,0.1331277049,0.289886286,0.157898773,0.01823283911,0.289886286
test_temporal_seen_country,gbd_death_fraction__mean3,0.1183803113,0.1367501827,0.2898716666,0.1596625767,0.01836987138,0.2898716666
test_temporal_seen_country,gbd_death_fraction__lag1,0.1183796303,0.1367437353,0.2897201843,0.159202454,0.01836410506,0.2897201843
test_temporal_seen_country,sdi__lag10,0.5376591937,0.5916219669,0.2878066914,0.1248210634,0.05396277323,0.2878066914
test_temporal_seen_country,overall_daly_rate__std10,10.72961307,8.112665095,-0.2262165949,0.07558793456,2.633928978,0.2262165949
test_temporal_seen_country,overall_daly_rate__delta5,-7.370580932,-1.858240621,0.2229948215,0.1010736196,5.565468566,0.2229948215
test_temporal_seen_country,overall_daly_rate__delta3,-4.236984026,-0.5283072162,0.2225513446,0.09158997955,3.70867681,0.2225513446
test_temporal_seen_country,overall_daly_rate__delta10,-15.65591312,-6.007909882,0.2185576141,0.1316973415,10.54229623,0.2185576141
test_temporal_seen_country,overall_daly_rate__cv10,0.06467172321,0.05440126719,-0.2147044706,0.1145961145,0.01036231431,0.2147044706
test_temporal_seen_country,gbd_daly_fraction__cv5,0.02894046645,0.02518403028,-0.2082951026,0.1108384458,0.003757969251,0.2082951026
test_temporal_seen_country,gbd_daly_fraction__log_growth5,0.0202839642,0.01767974652,-0.2046501698,0.1064417178,0.002680931654,0.2046501698
test_temporal_seen_country,gbd_daly_fraction__cv10,0.0593040411,0.05216948687,-0.2015380409,0.1273773006,0.00713456751,0.2015380409
test_temporal_seen_country,overall_daly_rate__delta1,-1.383500248,0.22179549,0.2013542832,0.05337423313,1.605295738,0.2013542832
test_temporal_seen_country,gbd_daly_fraction__log_slope5,0.02022628885,0.01764043067,-0.2005015233,0.1077965235,0.002674419458,0.2005015233
test_temporal_seen_country,overall_death_rate__delta3,-0.1284034714,-0.01765064297,0.1943365389,0.0847392638,0.1107528285,0.1943365389
test_temporal_seen_country,gbd_daly_fraction__log_growth3,0.02013809805,0.01761515411,-0.1938608729,0.09634458078,0.002603113762,0.1938608729
test_temporal_seen_country,gbd_daly_fraction__log_slope10,0.02044267923,0.01803536554,-0.1936023712,0.1287321063,0.002447952067,0.1936023712
test_temporal_seen_country,sdi__log_growth1,0.01048427224,0.009102439536,-0.1934650488,0.1046523517,0.001414241426,0.1934650488
test_temporal_seen_country,overall_death_rate__delta5,-0.2219356927,-0.06155184258,0.1907498456,0.08862474438,0.1634656467,0.1907498456
test_temporal_seen_country,overall_death_rate__std10,0.3668933436,0.295327634,-0.1904817243,0.07244376278,0.07223970471,0.1904817243
test_temporal_seen_country,sdi__cv3,0.008716629039,0.007631387608,-0.1903636924,0.1095858896,0.001085410735,0.1903636924
test_temporal_seen_country,gbd_death_fraction__cv5,0.02828752176,0.0249758681,-0.187648672,0.0859406953,0.003313511995,0.187648672
test_temporal_seen_country,gbd_daly_fraction__cv3,0.01657924752,0.01459546514,-0.185951224,0.08721881391,0.001987247478,0.185951224
test_temporal_seen_country,overall_death_rate__delta10,-0.4564639207,-0.1829124717,0.1839375683,0.1110685072,0.2967918612,0.1839375683
test_temporal_seen_country,overall_death_rate__delta1,-0.0423759503,0.00826732136,0.1829609489,0.04943762781,0.05081172168,0.1829609489
test_temporal_seen_country,gbd_death_fraction__log_growth5,0.01982192848,0.01754718489,-0.1823449225,0.09046523517,0.002356846636,0.1823449225
test_temporal_seen_country,overall_death_rate__cv10,0.06341224418,0.05477820629,-0.182094252,0.09831288344,0.008671536615,0.182094252
test_temporal_seen_country,gbd_death_fraction__log_slope5,0.01977849229,0.01749120234,-0.1812689814,0.08734662577,0.002369597553,0.1812689814
test_temporal_seen_country,gbd_death_fraction__log_growth3,0.01970536946,0.01744507011,-0.1778421069,0.08726993865,0.002341704832,0.1778421069
test_temporal_seen_country,gbd_death_fraction__cv10,0.0578067375,0.05176213464,-0.1734599127,0.1107617587,0.006117405607,0.1734599127
test_temporal_seen_country,sdi__cv5,0.01523469354,0.01351319633,-0.1729828272,0.1116820041,0.001723985373,0.1729828272
test_temporal_seen_country,gbd_daly_fraction__log_growth10,0.02040190617,0.0182978006,-0.1720722395,0.1279907975,0.002156009747,0.1720722395
test_temporal_seen_country,overall_daly_rate__std5,5.707581353,4.591821752,-0.1714610247,0.06878834356,1.144628769,0.1714610247
test_temporal_seen_country,gbd_death_fraction__cv3,0.01623303789,0.0144504284,-0.1713109326,0.07939672802,0.001802021145,0.1713109326
test_temporal_seen_country,sdi__log_growth3,0.01054295102,0.009355468676,-0.1655394004,0.107208589,0.001263806949,0.1655394004
test_temporal_seen_country,overall_daly_rate__log_growth10,-0.001924302455,0.001722832448,0.1650257271,0.1381390593,0.005173233007,0.1650257271
test_temporal_seen_country,gbd_daly_fraction__log_growth1,0.01993613269,0.01764604224,-0.1646117211,0.07282719836,0.002308779781,0.1646117211
test_temporal_seen_country,gbd_death_fraction__log_slope10,0.01992328224,0.01791225805,-0.1642184658,0.1118865031,0.00212012159,0.1642184658
test_temporal_seen_country,bmi_daly_rate__current_rel_ui_width,1.411727001,1.367145755,-0.1639707675,0.1122188139,0.04827296439,0.1639707675
test_temporal_seen_country,bmi_death_rate__current_rel_ui_width,1.422153408,1.378141712,-0.1612984054,0.1158486708,0.04654540658,0.1612984054
test_temporal_seen_country,overall_daly_rate__cv5,0.03598846327,0.03131115689,-0.1553236784,0.08571063395,0.004715911366,0.1553236784
test_temporal_seen_country,bmi_death_rate__std3,0.014496535,0.01822068151,0.1550717286,0.07704498978,0.003724844341,0.1550717286
test_temporal_seen_country,gbd_death_fraction__log_growth1,0.01954045489,0.01743249944,-0.1549693684,0.07295501022,0.002129151266,0.1549693684
test_temporal_seen_country,sdi__log_slope5,0.01057597787,0.009471485357,-0.1532607373,0.1066462168,0.001205810781,0.1532607373
test_temporal_seen_country,bmi_daly_rate__std3,0.4121471514,0.5170927163,0.1513133932,0.0722392638,0.1049455649,0.1513133932
test_temporal_seen_country,sdi__cv10,0.03159475376,0.02858238536,-0.1486832269,0.1328476483,0.003047373141,0.1486832269
test_temporal_seen_country,bmi_death_rate__delta10,0.08202327384,0.1047933677,0.1484526961,0.150690184,0.02609463515,0.1484526961
test_temporal_seen_country,overall_daly_rate__log_slope10,-0.00191902022,0.001599725215,0.14843857,0.1294989775,0.005679355767,0.14843857
test_temporal_seen_country,overall_death_rate__log_growth10,-0.0006528016972,0.002558282,0.1462880824,0.1213957055,0.004541222067,0.1462880824
test_temporal_seen_country,sdi__log_growth5,0.01060781475,0.009565742755,-0.1448249073,0.1120143149,0.001164847118,0.1448249073
test_temporal_seen_country,gbd_death_fraction__log_growth10,0.01986978779,0.01815243851,-0.1424752172,0.1166666667,0.002001738436,0.1424752172
test_temporal_seen_country,overall_death_rate__std5,0.1978618261,0.16740447,-0.1411158281,0.06393149284,0.03145284588,0.1411158281
test_temporal_seen_country,bmi_daly_rate__delta10,2.221848564,2.86640934,0.1404882533,0.1530419223,0.7488410982,0.1404882533
test_temporal_seen_country,bmi_death_rate__current,0.6459417431,0.7498451988,0.1383134218,0.109406953,0.1039034557,0.1383134218
test_temporal_seen_country,bmi_death_rate__mean3,0.637213672,0.7370109681,0.1344625972,0.1074897751,0.09979729619,0.1344625972
test_temporal_seen_country,bmi_death_rate__lag1,0.6371588599,0.7364681552,0.1338573753,0.1076687117,0.0993092952,0.1338573753
test_temporal_seen_country,overall_death_rate__cv5,0.03544935173,0.03141598787,-0.1338408718,0.08059815951,0.004047545175,0.1338408718
test_temporal_seen_country,bmi_death_rate__mean5,0.6286180681,0.7261769968,0.1325585735,0.1066973415,0.09755892863,0.1325585735
test_temporal_seen_country,overall_death_rate__log_slope10,-0.0006697257346,0.002408852689,0.1309945896,0.1171523517,0.005132113768,0.1309945896
test_temporal_seen_country,bmi_death_rate__lag3,0.6198719831,0.7149381268,0.1302055893,0.1055214724,0.09506614369,0.1302055893
test_temporal_seen_country,bmi_daly_rate__current,18.13108593,20.98244826,0.1296133852,0.1071830266,2.858170996,0.1296133852
test_temporal_seen_country,bmi_death_rate__mean10,0.6080618147,0.7004421633,0.1277599641,0.1049079755,0.09238034858,0.1277599641
test_temporal_seen_country,bmi_death_rate__lag5,0.6033618952,0.6953527254,0.127466862,0.1039621677,0.09199083023,0.127466862
test_temporal_seen_country,bmi_daly_rate__mean3,17.89210075,20.6230178,0.1256991885,0.1066717791,2.734456515,0.1256991885
test_temporal_seen_country,bmi_daly_rate__lag1,17.89026661,20.60867319,0.1251281065,0.1052658487,2.725343687,0.1251281065
test_temporal_seen_country,overall_daly_rate__log_growth5,-0.001871025197,0.001411318442,0.1242828265,0.1040899796,0.005375105017,0.1242828265
test_temporal_seen_country,bmi_daly_rate__mean5,17.6573059,20.32214851,0.1238154414,0.1071063395,2.666794451,0.1238154414
test_temporal_seen_country,bmi_death_rate__std10,0.04082194067,0.04585612539,0.1219260983,0.07873210634,0.005158905676,0.1219260983
test_temporal_seen_country,bmi_death_rate__delta5,0.04257984789,0.05449247338,0.1215161157,0.09496421268,0.01232880659,0.1215161157
test_temporal_seen_country,bmi_daly_rate__lag3,17.41809838,20.00900498,0.1214490945,0.1074897751,2.590906602,0.1214490945
test_temporal_seen_country,bmi_daly_rate__delta3,0.7129875466,0.9734432757,0.1197954604,0.08159509202,0.2757396695,0.1197954604
test_temporal_seen_country,bmi_daly_rate__mean10,17.09882384,19.61764075,0.1194942223,0.1069785276,2.518816913,0.1194942223
test_temporal_seen_country,bmi_daly_rate__delta5,1.163381173,1.510560021,0.119486435,0.09378834356,0.3586890501,0.119486435
test_temporal_seen_country,bmi_daly_rate__lag5,16.96770476,19.47188824,0.1190784685,0.1071063395,2.504183482,0.1190784685
test_temporal_seen_country,sdi__log_growth10,0.01076473877,0.009922711506,-0.1189935493,0.1257668712,0.00102848014,0.1189935493
test_temporal_seen_country,bmi_death_rate__delta3,0.02606976,0.03490707202,0.1184335449,0.07285276074,0.009227264631,0.1184335449
test_temporal_seen_country,sdi__log_slope10,0.01073086658,0.009887528307,-0.1167530233,0.1243865031,0.001054895572,0.1167530233
test_temporal_seen_country,overall_daly_rate__log_slope5,-0.001837669121,0.001489950081,0.1166647597,0.09348159509,0.005365867244,0.1166647597
test_temporal_seen_country,bmi_death_rate__std5,0.02315461833,0.0265552406,0.116302231,0.07678936605,0.003400622269,0.116302231
test_temporal_seen_country,bmi_death_rate__lag10,0.5639184693,0.6450518311,0.1157788283,0.09662576687,0.08113336181,0.1157788283
test_temporal_seen_country,overall_daly_rate__log_growth3,-0.001759212356,0.001666217753,0.1133848109,0.08525051125,0.004962022159,0.1133848109
test_temporal_seen_country,bmi_daly_rate__std10,1.163402001,1.299164039,0.1101862091,0.09746932515,0.136575888,0.1101862091
test_temporal_seen_country,overall_daly_rate__lag10,182.6762417,164.7913268,-0.1090252123,0.05204498978,20.34211664,0.1090252123
test_temporal_seen_country,bmi_daly_rate__delta1,0.2408193216,0.3737750717,0.1089156898,0.05950920245,0.1942740905,0.1089156898
test_temporal_seen_country,bmi_daly_rate__lag10,15.90923737,18.11603892,0.1087885926,0.09877300613,2.206801555,0.1087885926
test_temporal_seen_country,bmi_death_rate__delta1,0.008782883162,0.01337704367,0.1080169493,0.05329754601,0.006692824008,0.1080169493
test_temporal_seen_country,bmi_daly_rate__std5,0.6602179662,0.7519977644,0.1067511008,0.07469325153,0.09177979818,0.1067511008
test_temporal_seen_country,overall_death_rate__log_growth5,-0.0006919966385,0.002048401493,0.1045236553,0.09074642127,0.004755547302,0.1045236553
test_temporal_seen_country,gbd_death_fraction__std3,0.00145008681,0.001526176766,0.09936811845,0.06843047035,8.13685252e-05,0.09936811845
test_temporal_seen_country,overall_daly_rate__log_growth1,-0.001744643253,0.002621846576,0.09844774614,0.04322597137,0.00463961954,0.09844774614
test_temporal_seen_country,overall_death_rate__log_slope5,-0.0006698640938,0.002082939544,0.09715876141,0.08647750511,0.004681694743,0.09715876141
test_temporal_seen_country,gbd_death_fraction__delta1,0.001744579234,0.001846423952,0.0960656177,0.06411042945,0.000111378746,0.0960656177
test_temporal_seen_country,overall_death_rate__lag10,6.465981049,5.936476624,-0.09587448712,0.05564928425,0.6738804271,0.09587448712
test_temporal_seen_country,overall_death_rate__log_growth3,-0.0006059689657,0.002245793061,0.09487080052,0.07875766871,0.004260346824,0.09487080052
test_temporal_seen_country,overall_daly_rate__lag5,174.3909095,160.6416576,-0.09169241527,0.05258179959,17.89227841,0.09169241527
test_temporal_seen_country,bmi_daly_rate__cv5,0.04549860765,0.04249227885,-0.09104298464,0.05089468303,0.003031068371,0.09104298464
test_temporal_seen_country,bmi_death_rate__cv5,0.04519283635,0.04222301134,-0.09079511009,0.05143149284,0.003012371319,0.09079511009
test_temporal_seen_country,derived__daly_fraction_definition_gap_pp,0.02733580544,0.03406341906,0.09010377984,0.08243865031,0.007345833369,0.09010377984
test_temporal_seen_country,overall_daly_rate__mean10,173.7819154,160.5655653,-0.08879519964,0.05178936605,17.3027988,0.08879519964
test_temporal_seen_country,derived__current_daly_rate_gap,148.8892427,137.8009687,-0.08738020806,0.04322597137,13.90469544,0.08738020806
test_temporal_seen_country,overall_death_rate__log_growth1,-0.0006257360925,0.003199152508,0.08588764548,0.04031186094,0.004194125497,0.08588764548
test_temporal_seen_country,derived__current_death_rate_gap,5.363575385,5.003718954,-0.0850689738,0.05332310838,0.5066923027,0.0850689738
test_temporal_seen_country,sdi__delta1,0.00515322503,0.004945391026,-0.0837816876,0.06786809816,0.0002272513459,0.0837816876
test_temporal_seen_country,derived__death_fraction_definition_gap_pp,0.02721385022,0.03307445915,0.08369105452,0.06863496933,0.006540563355,0.08369105452
test_temporal_seen_country,gbd_death_fraction__delta3,0.005229343689,0.00546245436,0.08287177675,0.07249488753,0.0002817318775,0.08287177675
test_temporal_seen_country,overall_death_rate__lag5,6.231452821,5.815115995,-0.08247254017,0.05674846626,0.6342414045,0.08247254017
test_temporal_seen_country,overall_daly_rate__lag3,171.2573126,159.3117242,-0.08228989665,0.05396216769,16.46669319,0.08228989665
test_temporal_seen_country,overall_death_rate__mean10,6.211306736,5.80969241,-0.08026575257,0.05301635992,0.6193334625,0.08026575257
test_temporal_seen_country,bmi_daly_rate__cv10,0.08424723159,0.07996555444,-0.07843643309,0.03369120654,0.004725832804,0.07843643309
test_temporal_seen_country,bmi_death_rate__cv10,0.08375630535,0.07960690128,-0.07652270659,0.03236196319,0.00474419816,0.07652270659
test_temporal_seen_country,overall_daly_rate__mean5,169.8658896,159.0602992,-0.07543802098,0.05097137014,15.41004887,0.07543802098
test_temporal_seen_country,overall_death_rate__lag3,6.1379206,5.771214795,-0.07520627049,0.05674846626,0.596556448,0.07520627049
test_temporal_seen_country,sdi__std3,0.004260455328,0.004122219033,-0.07263936241,0.06845603272,0.0001665224562,0.07263936241
test_temporal_seen_country,overall_daly_rate__lag1,168.4038288,158.5616215,-0.06961986096,0.0533997955,14.58653298,0.06961986096
test_temporal_seen_country,overall_death_rate__mean5,6.095865554,5.76254968,-0.06938559683,0.05953476483,0.5672659704,0.06938559683
test_temporal_seen_country,overall_daly_rate__std3,3.451957969,3.140402846,-0.0691602863,0.03959611452,0.3507278669,0.0691602863
test_temporal_seen_country,overall_daly_rate__mean3,168.418176,158.6913138,-0.06878008177,0.05314417178,14.45319663,0.06878008177
test_temporal_seen_country,gbd_daly_fraction__delta1,0.001842035384,0.001916738575,0.06844149682,0.0618609407,9.230601448e-05,0.06844149682
test_temporal_seen_country,gbd_death_fraction__std5,0.002503866359,0.002590592039,0.06811525673,0.06965746421,0.0001194264213,0.06811525673
test_temporal_seen_country,sdi__std10,0.01517577853,0.01475672782,-0.06650457628,0.05153374233,0.0005053203218,0.06650457628
test_temporal_seen_country,bmi_daly_rate__log_growth10,0.01844397197,0.0200232993,0.0653458484,0.09764826176,0.004460962586,0.0653458484
test_temporal_seen_country,overall_death_rate__lag1,6.051893079,5.745296831,-0.06476863063,0.06032719836,0.542580765,0.06476863063
test_temporal_seen_country,gbd_daly_fraction__std3,0.00153268501,0.001583342621,0.06462254094,0.07346625767,6.770362088e-05,0.06462254094
test_temporal_seen_country,bmi_death_rate__log_growth10,0.01919440834,0.02070222194,0.06401921127,0.0952198364,0.00433519159,0.06401921127
test_temporal_seen_country,overall_death_rate__mean3,6.052242205,5.75005876,-0.06380859306,0.06037832311,0.5390907368,0.06380859306
test_temporal_seen_country,gbd_death_fraction__delta5,0.008702407713,0.008990701574,0.0637241206,0.06878834356,0.0004525947747,0.0637241206
test_temporal_seen_country,sdi__std5,0.007404493473,0.007197590049,-0.06366554126,0.05618609407,0.0002559292844,0.06366554126
test_temporal_seen_country,overall_daly_rate__current,167.0203286,158.783417,-0.05880334661,0.05531697342,13.01806541,0.05880334661
test_temporal_seen_country,sdi__delta3,0.0154562117,0.01504041578,-0.05716880184,0.06124744376,0.0006002571436,0.05716880184
test_temporal_seen_country,overall_death_rate__current,6.009517129,5.753564152,-0.05464712499,0.06081288344,0.4948479548,0.05464712499
test_temporal_seen_country,gbd_death_fraction__delta10,0.0172451274,0.01769038461,0.05152309477,0.07221370143,0.000961908094,0.05152309477
test_temporal_seen_country,gbd_daly_fraction__delta3,0.00553011534,0.005669413501,0.04843178594,0.06817484663,0.0002614294202,0.04843178594
test_temporal_seen_country,bmi_daly_rate__log_growth1,0.01816492993,0.02034725741,0.04670273247,0.03440695297,0.003554828919,0.04670273247
test_temporal_seen_country,sdi__delta5,0.02579247179,0.02526704769,-0.04441978555,0.04964212679,0.0009300799284,0.04441978555
test_temporal_seen_country,bmi_daly_rate__log_slope10,0.0184970558,0.0196349577,0.0440446785,0.08622188139,0.004921914369,0.0440446785
test_temporal_seen_country,bmi_death_rate__log_slope10,0.01923790529,0.02031039757,0.04263841195,0.09197341513,0.004885160537,0.04263841195
test_temporal_seen_country,bmi_death_rate__log_growth1,0.01889983655,0.0206963142,0.03889339756,0.0322597137,0.003138527506,0.03889339756
test_temporal_seen_country,sdi__delta10,0.05176545571,0.05090885478,-0.038856102,0.05,0.002104398165,0.038856102
test_temporal_seen_country,overall_death_rate__std3,0.1202785588,0.1145140287,-0.0379480992,0.03816462168,0.007827230971,0.0379480992
test_temporal_seen_country,gbd_death_fraction__std10,0.005038190182,0.005125641007,0.03511976455,0.07103783231,0.0002606416123,0.03511976455
test_temporal_seen_country,overall_daly_rate__cv3,0.02215949237,0.02140970768,-0.03427371073,0.03415132924,0.0008906371201,0.03427371073
test_temporal_seen_country,bmi_daly_rate__log_growth3,0.01834747726,0.01933189251,0.03039126286,0.04304703476,0.003401571395,0.03039126286
test_temporal_seen_country,gbd_daly_fraction__std5,0.002650777014,0.002688053813,0.02874801804,0.06894171779,0.0001184017902,0.02874801804
test_temporal_seen_country,bmi_daly_rate__log_slope5,0.01835636385,0.01916741835,0.02639783222,0.04762269939,0.003911402416,0.02639783222
test_temporal_seen_country,gbd_daly_fraction__delta5,0.00921062656,0.009330610527,0.02606479713,0.06633435583,0.0004438920106,0.02606479713
test_temporal_seen_country,bmi_daly_rate__log_growth5,0.01838177524,0.01911806675,0.02569677528,0.05375766871,0.00395035159,0.02569677528
test_temporal_seen_country,overall_death_rate__current_rel_ui_width,0.5357427605,0.5275661041,-0.02248348089,0.03379345603,0.01711539951,0.02248348089
test_temporal_seen_country,overall_daly_rate__current_rel_ui_width,0.5392752266,0.5310093081,-0.02216715183,0.03420245399,0.01806185368,0.02216715183
test_temporal_seen_country,overall_death_rate__cv3,0.02188621026,0.0214039666,-0.02185531679,0.03274539877,0.0007075709729,0.02185531679
test_temporal_seen_country,bmi_death_rate__log_growth3,0.01907794604,0.01972955162,0.0205737665,0.0395194274,0.003357334157,0.0205737665
test_temporal_seen_country,bmi_death_rate__log_growth5,0.01910870348,0.01961265708,0.01804226301,0.04966768916,0.004033148009,0.01804226301
test_temporal_seen_country,bmi_death_rate__log_slope5,0.01908605874,0.01960071202,0.01716029132,0.04603783231,0.003950623671,0.01716029132
test_temporal_seen_country,gbd_daly_fraction__delta10,0.01828357648,0.01842387453,0.01600876821,0.0663599182,0.0009367187904,0.01600876821
test_temporal_seen_country,bmi_death_rate__cv3,0.02749059215,0.02722623902,-0.01134488305,0.03525051125,0.0006651351348,0.01134488305
test_temporal_seen_country,bmi_daly_rate__cv3,0.0276418382,0.02750596726,-0.005802050807,0.02735173824,0.0006690609766,0.005802050807
test_temporal_seen_country,gbd_daly_fraction__std10,0.005339284742,0.005337514992,-0.0006997125564,0.06538854806,0.0002756877739,0.0006997125564
test_temporal_seen_country,sdi__current_rel_ui_width,0,0,0,0,0,0
